@tick,cpu#15,cpu#14,cpu#13,cpu#12,cpu#11,cpu#10,cpu#2,cpu#1,cpu#0,cpu#9,cpu#8,cpu#7,cpu#6,cpu#5,cpu#4,cpu#3
667,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
668,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
669,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
670,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
671,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
672,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
673,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
674,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
675,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
676,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
677,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
678,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
679,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
680,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
681,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
682,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
683,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
684,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
685,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
686,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
687,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
688,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
689,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
690,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
691,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
692,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
693,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
694,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
695,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
696,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
697,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
698,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
699,37.5249500998004,12.209302325581394,6.387225548902195,6.2015503875969,12.03883495145631,6.189555125725339,51.55038759689923,6.007751937984496,8.932038834951456,3.2,12.209302325581394,3.10077519379845,9.12621359223301,0.0,36.434108527131784,0.0
700,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
701,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
702,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
703,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
704,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
705,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
706,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
707,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
708,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
709,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
710,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
711,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
712,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
713,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
714,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
715,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
716,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
717,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
718,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
719,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
720,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
721,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
722,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
723,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
724,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
725,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
726,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
727,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
728,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
729,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
730,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
731,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
732,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
733,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
734,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
735,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
736,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
737,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
738,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
739,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
740,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
741,42.44186046511628,15.768463073852296,9.12621359223301,9.218436873747494,21.956087824351297,12.424849699398797,50.0,9.218436873747494,21.956087824351297,2.912621359223301,18.637274549098194,9.4,12.574850299401197,2.912621359223301,12.6,2.912621359223301
742,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
743,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
744,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
745,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
746,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
747,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
748,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
749,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
750,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
751,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
752,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
753,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
754,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
755,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
756,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
757,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
758,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
759,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
760,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
761,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
762,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
763,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
764,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
765,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
766,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
767,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
768,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
769,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
770,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
771,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
772,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
773,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
774,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
775,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
776,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
777,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
778,24.271844660194176,12.03883495145631,12.015503875968992,27.184466019417474,9.12621359223301,18.058252427184467,63.565891472868216,9.12621359223301,12.03883495145631,9.108527131782946,18.217054263565892,9.108527131782946,30.29126213592233,0.0,18.217054263565892,9.30232558139535
779,42.33009708737864,12.4,12.209302325581394,12.574850299401197,12.4,28.143712574850298,57.55813953488372,3.1936127744510974,30.29126213592233,9.4,9.4,6.2,25.0,15.6,18.217054263565892,2.912621359223301
780,42.33009708737864,12.4,12.209302325581394,12.574850299401197,12.4,28.143712574850298,57.55813953488372,3.1936127744510974,30.29126213592233,9.4,9.4,6.2,25.0,15.6,18.217054263565892,2.912621359223301
781,42.33009708737864,12.4,12.209302325581394,12.574850299401197,12.4,28.143712574850298,57.55813953488372,3.1936127744510974,30.29126213592233,9.4,9.4,6.2,25.0,15.6,18.217054263565892,2.912621359223301
